rack_id,sample_count,failed_count,failure_rate,expected_failed_at_global_rate,lift_vs_global
1641.0,179,0,0.0,0.8767725600482594,0.0
1647.0,108,0,0.0,0.5290024384648716,0.0
1658.0,140,0,0.0,0.6857439017137225,0.0
1673.0,191,0,0.0,0.9355506087665786,0.0
1687.0,192,0,0.0,0.9404487794931051,0.0
1695.0,108,0,0.0,0.5290024384648716,0.0
1700.0,180,0,0.0,0.8816707307747861,0.0
1719.0,263,0,0.0,1.288218901076493,0.0
1731.0,132,0,0.0,0.6465585359015098,0.0
1736.0,132,0,0.0,0.6465585359015098,0.0
1795.0,168,0,0.0,0.822892682056467,0.0
1838.0,144,0,0.0,0.7053365846198288,0.0
1908.0,108,0,0.0,0.5290024384648716,0.0
1916.0,120,0,0.0,0.5877804871831906,0.0
1921.0,180,0,0.0,0.8816707307747861,0.0
1936.0,167,0,0.0,0.8179945113299404,0.0
1960.0,180,0,0.0,0.8816707307747861,0.0
1961.0,286,0,0.0,1.4008768277866046,0.0
1964.0,178,0,0.0,0.8718743893217329,0.0
1973.0,119,0,0.0,0.5828823164566641,0.0
1988.0,156,0,0.0,0.7641146333381479,0.0
2010.0,131,0,0.0,0.6416603651749831,0.0
2016.0,132,0,0.0,0.6465585359015098,0.0
2023.0,133,0,0.0,0.6514567066280363,0.0
2024.0,180,0,0.0,0.8816707307747861,0.0
2041.0,144,0,0.0,0.7053365846198288,0.0
2057.0,144,0,0.0,0.7053365846198288,0.0
2058.0,144,0,0.0,0.7053365846198288,0.0
2075.0,105,0,0.0,0.5143079262852919,0.0
2106.0,240,0,0.0,1.1755609743663813,0.0
2107.0,132,0,0.0,0.6465585359015098,0.0
2118.0,180,0,0.0,0.8816707307747861,0.0
2165.0,168,0,0.0,0.822892682056467,0.0
2208.0,120,0,0.0,0.5877804871831906,0.0
2214.0,108,0,0.0,0.5290024384648716,0.0
2225.0,144,0,0.0,0.7053365846198288,0.0
2226.0,144,0,0.0,0.7053365846198288,0.0
